💘中央蓝光,#genre#
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8?zguangd
南方卫视,http://117.148.179.160/PLTV/88888888/224/3221231661/index.m3u8?zguangd
南方卫视,http://117.148.179.160/PLTV/88888888/224/3221231661/index.m3u8?zguangd
广东经济科教,https://pili-live-hls-metoo.v2gogo.com/metoo-live/905db01e5c06496ba128e547bb87158b.m3u8?zguangd
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935?zguangd
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1612881417-0-0-bc7ddba066481bc805fc1e800654e721?zguangd
生活HD,http://hls-ott-zhibo.wasu.tv/live/452/index.m3u8?zguangd
广州法制,http://ye23.win/iptv/gztv.php?id=fazhi?zguangd
广州竞赛,http://ye23.win/iptv/gztv.php?id=jingsai?zguangd
南国都市,http://ye23.win/iptv/gztv.php?id=shenghuo?zguangd
深圳娱乐频道,http://ye23.win/iptv/sztv.php?id=6?zguangd
深圳移动电视,http://ye23.win/iptv/sztv.php?id=8?zguangd
深圳公共频道,http://ye23.win/iptv/sztv.php?id=4?zguangd
深圳都市频道,http://ye23.win/iptv/sztv.php?id=2?zguangd
深圳电视剧频道,http://ye23.win/iptv/sztv.php?id=3?zguangd
深圳财经生活,http://ye23.win/iptv/sztv.php?id=5?zguangd
深圳少儿,http://ye23.win/iptv/sztv.php?id=7?zguangd
深圳东部,https://lglivepull.sznews.com/live/2646.m3u8?zguangd
广州新闻,http://aplay.gztv.com/sec/xinwen.m3u8?zguangd
广州综合,https://aplay.gztv.com/sec/zhonghe.m3u8?zguangd
汕头综合,http://dslive.grtn.cn/stzh/sd/live.m3u8?zguangd 
汕头综合,http://dslive.grtn.cn/stzh/sd/live.m3u8?_upt=61db0df01642739502?zguangd
潮安综合,http://chaoan.chaoantv.com:8278/zongyi_1028/playlist.m3u8?zguangd
潮安综合,http://chaoan.chaoantv.com:8278/zongyi_728/playlist.m3u8?zguangd
潮安综合,http://chaoan.chaoantv.com:8278/live/chaoanzongyi.m3u8?zguangd
揭阳综合,http://dslive.grtn.cn/jyzh/sd/live.m3u8?zguangd
佛山综合,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu20211111163434G0Bw.m3u8?zguangd
佛山公共,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu20211111163347Hd5U.m3u8?zguangd
佛山影院,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu20211111163523oBdp.m3u8?zguangd
佛山顺德,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu20211111163633BJEU.m3u8?zguangd
佛山南海,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu202111111635455Do3.m3u8?zguangd
佛山高明,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu202111111637516YDa.m3u8?zguangd
佛山三水,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu20211111163722fIkX.m3u8?zguangd
珠海综合,http://dslive.grtn.cn/zhzh/sd/live.m3u8?zguangd
湛江综合,http://zjstyhls.tianma3600.com/zjsty/zhpd.m3u8?zguangd
湛江公共,http://zjstyhls.tianma3600.com/zjsty/ggpd.m3u8?zguangd
蛇口,http://218.17.99.211:82/hls/d4encs75.m3u8?zguangd
蛇口,http://218.17.99.211:5080/hls/ttsw6ccn.m3u8?zguangd
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8?zguangd
韶关新闻,http://dslive.grtn.cn/sgxwzhHD/sd/live.m3u8?zguangd
韶关公共,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8?zguangd
汕尾综合,http://dslive.grtn.cn/swzh/sd/live.m3u8?zguangd
清远综合,https://zqy-live.nanyuecloud.com/qingyuandianshi1/qingyuandianshistream1.m3u8?auth_key=601634549293-0-0-96c65af4438160da817d5e34b27b9b7a?zguangd
清远公共,https://zqy-live.nanyuecloud.com/qingyuandianshi/qingyuandianshistream.m3u8?auth_key=601634549257-0-0-73ab89e29b6bf8ef7b5144cf0c04935a?zguangd
清新综合,http://hls.wiseqx.com/live/qxzh.m3u8?zguangd
梅州综合,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv1.m3u8?zguangd 
梅州二套,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv2.m3u8?zguangd
平远综合,https://p2.weizan.cn/1033266991/615876688276112015/live.m3u8?zguangd
茂名综合,http://dslive.grtn.cn/mmzh/sd/live.m3u8 ?zguangd
惠州新闻综合,http://dslive.grtn.cn/hzzh/sd/live.m3u8?zguangd
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8?zguangd
河源综艺,http://tmpstream.hyrtv.cn/xwzh/playlist.m3u8?_upt=407e01941606112151?zguangd
河源公共,http://tmpstream.hyrtv.cn/hygg/playlist.m3u8?_upt=c9befc281606112199?zguangd
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8?zguangd
阳江1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_w1166501356_b928000.m3u8?zguangd
阳江1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b3628000.m3u8?zguangd
阳江2,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_w551261166_b928000.m3u8?zguangd
阳江2,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b3628000.m3u8?zguangd
肇庆综合,http://dslive.grtn.cn/zqzh/sd/live.m3u8?_upt=0ca3e6411630330482?zguangd
丰顺综合,https://p2.weizan.cn/1033266991/776920781637802678/live.m3u8?zguangd
江门综合,http://dslive.grtn.cn/jmzh/sd/live.m3u8?zguangd
电白综合,http://gddb.chinashadt.com:1935/live/video1.stream_360p/playlist.m3u8?zguangd
电白视窗,http://gddb.chinashadt.com:1935/live/video2.stream_360p/playlist.m3u8?zguangd
汕尾新闻,http://dslive.grtn.cn/swzh/sd/live.m3u8?zguangd
韶关公共,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8?zguangd
五华综合,http://p2.weizan.cn/2100036413/734648609627739039/live.m3u8?zguangd
五华电视台,http://p2.weizan.cn/2100036413/734648609627739039/live.m3u8?zguangd
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8?zguangd
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8?zguangd
云浮综合,https://pili-live-hdl-ysx.tianma3600.com/gdyf/gdyfzh.m3u8?zguangd
云浮综合,http://dslive.grtn.cn/yfzh/sd/live.m3u8?zguangd
云浮公共,https://pili-live-hdl-ysx.tianma3600.com/gdyf/gdyfgg.m3u8?zguangd

🗼港澳台,#genre#
凤凰资讯,http://stream.guihet.com/t/ifeng2.php?id=1?zgangd
凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://39.135.55.105:6610/PLTV/88888888/224/3221227226/index.m3u8?servicetype=1
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv1.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8?zgangd
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8?zgangd
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8?zgangd
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8?zgangd
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8?zgangd
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8?zgangd
凤凰资讯,http://111.59.189.40:8445/tsfile/live/1021_1.m3u8?zgangd
凤凰香港,http://stream.guihet.com/t/ifeng2.php?id=3?zgangd
凤凰香港,http://183.207.249.35/PLTV/3/224/3221226975/2020215104547.m3u8?zgangd
凤凰香港,http://183.207.249.34/ott.js.chinamobile.com/PLTV/3/224/3221226975/index.m3u8?zgangd
凤凰中文,http://39.135.55.105:6610/PLTV/88888888/224/3221227222/index.m3u8?servicetype=1?zgangd
凤凰中文,http://39.135.55.7:6610/PLTV/88888888/224/3221227222/1ndex.m3u8?servicetype=1&IASHttpSessionld=OTT&IASHttpSessionId=OTT3514020220406143948025713?zgangd
凤凰中文,http://39.135.55.7:6610/PLTV/88888888/224/3221227222/1ndex.m3u8?servicetype=1&IASHttpSessionld=OTT?zgangd
凤凰中文,http://39.135.55.105:6610/PLTV/88888888/224/3221227222/index.m3u8?servicetype=1?zgangd
凤凰中文,http://111.59.189.40:8445/tsfile/live/1020_1.m3u8?zgangd
凤凰中文,http://stream.guihet.com/t/ifeng2.php?id=2?zgangd
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8?zgangd
翡翠台,http://120.84.96.43:808/hls/25/index.m3u8
明珠台,http://120.84.96.43:808/hls/26/index.m3u8
J2,http://120.84.96.43:808/hls/86/index.m3u8
天映电影,http://120.84.96.43:808/hls/85/index.m3u8
星空卫视,http://120.84.96.43:808/hls/79/index.m3u8
澳门莲花,http://120.84.96.43:808/hls/24/index.m3u8
龙祥时代电影,http://120.84.96.43:808/hls/35/index.m3u8
东森洋片台,http://120.84.96.43:808/hls/33/index.m3u8
东森电影台,http://120.84.96.43:808/hls/32/index.m3u8
翡翠台,http://120.84.96.46:808/hls/25/index.m3u8
翡翠台,http://120.84.96.42:808/hls/25/index.m3u8
明珠台,http://test.crtvhstv.xyz:80/play/5iVToWZi9rVAYQQsYXHze7CNOJOFauZ0AShwAHr7Wt4
明珠台,http://120.84.96.46:808/hls/26/index.m3u8
明珠台,http://120.84.96.42:808/hls/26/index.m3u8
明珠台,http://kkmix1.f3322.net:825/hls/ch1/s.m3u8
J2,http://120.84.96.46:808/hls/86/index.m3u8
J2,http://120.84.96.42:808/hls/86/index.m3u8
ViuTV,http://kkmix1.f3322.net:762/hls/ch1/s.m3u8
ViuTV6,http://kkmix1.f3322.net:762/hls/ch2/s.m3u8
天映电影,http://120.84.96.46:808/hls/85/index.m3u8
天映电影,http://120.84.96.42:808/hls/85/index.m3u8
星空卫视,http://120.84.96.43:808/hls/79/index.m3u8
星空卫视,http://120.84.96.42:808/hls/79/index.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
时装模特imodeTV,http://juyunlive.juyun.tv/live/24950198.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
无线新闻,https://bcovlive-a.akamaihd.net/38974baa695d47bbb231665ca52b8b3c/us-west-2/5324042807001/95ea73e414b14b7ea6406050a5293f17/playlist_ssaiM.m3u8?zgangd
TVB J1 [粤语],https://bcovlive-a.akamaihd.net/f23dfe49b06b45d8878b55b4b6909595/us-west-2/5324042807001/4a3bca5b047b4564b18bb12dfa26ba62/playlist_ssaiM.m3u8?zgangd
点掌+财经,http://cclive2.aniu.tv/live/anzb.m3u8?zgangd
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000?zgangd
凤凰资讯,http://liuy.usa7.20212021.ga/ns.php?id=99
凤凰中文,http://liuy.usa7.20212021.ga/ns.php?id=100
翡翠台,http://liuy.usa7.20212021.ga/ns.php?id=78
无线财经资讯,http://liuy.usa7.20212021.ga/ns.php?id=79
明珠台,http://liuy.usa7.20212021.ga/ns.php?id=77
无线财经,http://liuy.usa7.20212021.ga/ns.php?id=73
J2,http://liuy.usa7.20212021.ga/ns.php?id=71
香港卫视,http://liuy.usa7.20212021.ga/ns.php?id=93
ViuTv,http://liuy.usa7.20212021.ga/ns.php?id=94
香港开电视,http://liuy.usa7.20212021.ga/ns.php?id=95
RHK31,http://liuy.usa7.20212021.ga/ns.php?id=96
RHK32,http://liuy.usa7.20212021.ga/ns.php?id=97
TVB星河,http://liuy.usa7.20212021.ga/ns.php?id=76
TVBS,http://liuy.usa7.20212021.ga/ns.php?id=37
TVBS新闻,http://liuy.usa7.20212021.ga/ns.php?id=38
中天新闻,http://liuy.usa7.20212021.ga/ns.php?id=42
中视新闻,http://liuy.usa7.20212021.ga/ns.php?id=19
东森新闻,http://liuy.usa7.20212021.ga/ns.php?id=33
壹新闻,http://liuy.usa7.20212021.ga/ns.php?id=34
非凡新闻,http://liuy.usa7.20212021.ga/ns.php?id=6
纬来综合,http://liuy.usa7.20212021.ga/ns.php?id=12
台视,http://liuy.usa7.20212021.ga/ns.php?id=45
华视,http://liuy.usa7.20212021.ga/ns.php?id=46
中视,http://liuy.usa7.20212021.ga/ns.php?id=47
民视,http://liuy.usa7.20212021.ga/ns.php?id=44
纬来电影,http://liuy.usa7.20212021.ga/ns.php?id=9
纬来日本,http://liuy.usa7.20212021.ga/ns.php?id=10
好莱坞,http://liuy.usa7.20212021.ga/ns.php?id=54
澳门葡语,http://liuy.usa7.20212021.ga/ns.php?id=51
澳门综艺,http://liuy.usa7.20212021.ga/ns.php?id=52
东森少儿,http://liuy.usa7.20212021.ga/ns.php?id=31
TVB经典,http://liuy.usa7.20212021.ga/ns.php?id=90
有线18,http://liuy.usa7.20212021.ga/ns.php?id=59
有线电影,http://liuy.usa7.20212021.ga/ns.php?id=61
SPOTVLIVE,http://liuy.usa7.20212021.ga/ns.php?id=16
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8?zgangd
澳门莲花,http://nettvpro.live/hls/lotustv.php?zgangd
澳门莲花,http://nettvpro.live/hls/lotustv.php?zgangd
澳视澳门,http://61.244.22.4/ch1/ch1.live/master.m3u8
澳门资讯,http://61.244.22.4/ch5/info_ch5.live/chunklist_w1046558591.m3u8
澳门Macau,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳视葡文,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
澳门Macau,http://61.244.22.4/ch3/ch3.live/index.m3u8?zgangd
澳门Macau,http://61.244.22.4/ch3/ch3.live/playelist.m3u8?zgangd
澳视葡文,http://61.244.22.4/ch2/ch2.live/index.m3u8?zgangd
澳视葡文,http://61.244.22.4/ch2/ch2.live/chunklist_w1632175875.m3u8?zgangd
澳视葡文,http://61.244.22.4/ch2/ch2.live/playelist.m3u8?zgangd
澳视澳门,http://103.233.191.133:1935/ch1/ch1.live/playlist.m3u8?zgangd
澳视澳门,http://103.233.191.134:1935/ch1/ch1.live/playlist.m3u8?zgangd
澳视葡文,http://103.233.191.132:1935/ch2/ch2.live/playlist.m3u8?zgangd
澳视葡文,http://103.233.191.133:1935/ch2/ch2.live/playlist.m3u8?zgangd
澳视葡文,http://103.233.191.134:1935/ch2/ch2.live/playlist.m3u8?zgangd
澳门Macau,http://103.233.191.132:1935/ch3/ch3.live/playlist.m3u8?zgangd
澳门Macau,http://103.233.191.133:1935/ch3/ch3.live/playlist.m3u8?zgangd
澳门Macau,http://103.233.191.134:1935/ch3/ch3.live/playlist.m3u8?zgangd
澳视体育,http://103.233.191.132:1935/ch4/sport_ch4.live/playlist.m3u8?zgangd
澳视体育,http://103.233.191.133:1935/ch4/sport_ch4.live/playlist.m3u8?zgangd
澳视体育,http://103.233.191.134:1935/ch4/sport_ch4.live/playlist.m3u8?zgangd
澳视资讯,http://103.233.191.133:1935/ch5/info_ch5.live/playlist.m3u8?zgangd
澳视资讯,http://103.233.191.134:1935/ch5/info_ch5.live/playlist.m3u8?zgangd
澳视综艺,http://103.233.191.133:1935/ch6/hd_ch6.live/playlist.m3u8?zgangd
澳视综艺,http://103.233.191.134:1935/ch6/hd_ch6.live/playlist.m3u8?zgangd
澳视综艺,http://103.233.191.132:1935/ch6/hd_ch6.live/playlist.m3u8?zgangd
创世电视,https://cdn.deepcore.online/hlsme/ctv_hk_1080.m3u8?zgangd
创世电视,https://cdn.deepcore.online/hlsme/ctv_hk.m3u8?zgangd
TVBS新聞台ᴴᴰ,rtmp://59.124.75.138/sat/tv551
東森財經新聞ᴴᴰ,rtmp://59.124.75.138/sat/tv571
有線18台,rtmp://59.124.75.138/sat/hk041
TVBS新聞ᴴᴰ,rtmp://59.124.75.138/sat/tv551
民視ᴴᴰ,rtmp://59.124.75.138/sat/tv051
台視ᴴᴰ,rtmp://59.124.75.138/sat/tv071
中視ᴴᴰ,rtmp://59.124.75.138/sat/tv091
華視ᴴᴰ,rtmp://59.124.75.138/sat/tv111
緯來育力ᴴᴰ,rtmp://59.124.75.138/sat/tv701
偉來體育ᴴᴰ,rtmp://59.124.75.138/sat/tv721
ELEVEN1體育,rtmp://59.124.75.138/sat/tv731
ELEVEN2體育,rtmp://59.124.75.138/sat/tv741
MoMo綜合台,rtmp://59.124.75.138/sat/tv761
東森超視ᴴᴰ,rtmp://59.124.75.138/sat/tv331
緯來日本ᴴᴰ,rtmp://59.124.75.138/sat/tv771
博斯運動1,rtmp://59.124.75.138/sat/md011
ELEVEN+體育,rtmp://59.124.75.138/sat/md031
ELT體育2（201台）,rtmp://59.124.75.138/sat/md041
ELT體育3台(202台),rtmp://59.124.75.138/sat/md051
愛爾達體育2台,rtmp://59.124.75.138/sat/md021
TVBS歡樂台ᴴᴰ,rtmp://59.124.75.138/sat/tv421
有線 SPORTS 1,rtmp://59.124.75.138/sat/hk011
NHL1體育,rtmp://59.124.75.138/sat/us011
NBCSN體育,rtmp://59.124.75.138/sat/us021
體育3,rtmp://59.124.75.138/sat/us031
DlERcTV4,rtmp://59.124.75.138/sat/us041
ENEVS,rtmp://59.124.75.138/sat/us051
1DlERcTV7,rtmp://59.124.75.138/sat/us071
體育8,rtmp://59.124.75.138/sat/us081
ENvivo体育,rtmp://59.124.75.138/sat/us231
TUDN体育,rtmp://59.124.75.138/sat/us241
HBOnDX,rtmp://59.124.75.138/sat/us261
ENVY7,rtmp://59.124.75.138/sat/us271
SHO8,rtmp://59.124.75.138/sat/us281
GAORA日本体育,rtmp://59.124.75.138/sat/jp011
24ELVE体育,rtmp://59.124.75.138/sat/jp021
体育3,rtmp://59.124.75.138/sat/jp031
BS体育,rtmp://59.124.75.138/sat/jp041

💝4K台,#genre#
北京4K,http://39.134.134.85/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/index.m3u8?servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=3QGHZfaujB8rRCsAsCvwpxxlHr4QY7xmzJA0CWZ2m2oFrdR%2B0WqiDAHoOrKmOBjJo1DAVyGMxV75D0k9A8UW52%2FrO%2F0g1FiOsgmHLskIhGej57NNTIcVyR%2FC8%2FqFakBO3%2B2%2FLci77HWE%2FMDUdCEgEA%3D%3D%3A20211105223205%2C10000100000000050000000003887500%2CF6D75A298389DD1E7C3B7D397327CA23%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2CEND
4k️超高清,http://39.135.55.7:6610/PLTV/88888888/224/3221226998/index.m3u8?servicetype=1&IASHttpSessionId=OTT
4k超高清,https://p.ggiptv.com/v/4k.m3u8
4k超高清,http://39.135.55.105:6610/PLTV/88888888/224/3221226998/index.m3u8?servicetype=1
奥林匹克4k,http://39.135.55.105:6610/PLTV/88888888/224/3221227162/index.m3u8?servicetype=1
纯享4K,http://39.135.32.10:6610/000000001000/HD-20M-2160P-chunxiang4k/1.m3u8?IASHttpSessionId=OTT
纯享4K,http://39.135.32.6:6610/PLTV/77777777/224/3221225726/index.m3u8?servicetype=1&IASHttpSessionId=OTT
纯享4K,http://39.135.55.105:6610/PLTV/88888888/224/3221226825/index.m3u8?servicetype=1
4k超高清,http://open.live-web.timetv.cn/live03/cctv4k.m3u8
爱上4k,http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226352/index.m3u8
爱上4k,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226352/1.m3u8
欢笑剧场4k,http://111.20.33.93/PLTV/88888893/224/3221226582/index.m3u8
欢笑剧场4k,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226582/index.m3u8
欢笑剧场4k,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226582/index.m3u8
C芒果4kTV,http://39.135.55.105:6610/PLTV/88888888/224/3221226887/index.m3u8?servicetype=1
苏州4k,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
北京4kIPTV,http://39.134.134.85/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/index.m3u8?servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=3QGHZfaujB8rRCsAsCvwpxxlHr4QY7xmzJA0CWZ2m2oFrdR%2B0WqiDAHoOrKmOBjJo1DAVyGMxV75D0k9A8UW52%2FrO%2F0g1FiOsgmHLskIhGej57NNTIcVyR%2FC8%2FqFakBO3%2B2%2FLci77HWE%2FMDUdCEgEA%3D%3D%3A20211105223205%2C10000100000000050000000003887500%2CF6D75A298389DD1E7C3B7D397327CA23%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2CEND
影院4k,http://zzy789.xyz/douyu1.php?id=9249162
影院4k,http://epg.112114.xyz/douyu/9249162
纯享4K,http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8
爱自然,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8

📺江西移动,#genre#
纯享4K[3840*2160],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225786/index.m3u8
CCTV1[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225762/index.m3u8
CCTV1[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225618/index.m3u8
CCTV1[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225918/index.m3u8
CCTV1[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225501/index.m3u8?fmt=ts2hls
CCTV1[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225642/index.m3u8
CCTV2[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225619/index.m3u8
CCTV2[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225500/index.m3u8?fmt=ts2hls
CCTV2[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225643/index.m3u8
CCTV3[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225647/index.m3u8
CCTV3[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225634/index.m3u8
CCTV4[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225621/index.m3u8
CCTV5[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225633/index.m3u8
CCTV5+[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225649/index.m3u8
CCTV5+[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225706/index.m3u8
CCTV6[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225650/index.m3u8
CCTV6[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225632/index.m3u8
CCTV7[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225624/index.m3u8
CCTV7[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225499/index.m3u8?fmt=ts2hls
CCTV7[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225644/index.m3u8
CCTV8[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225635/index.m3u8
CCTV8[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225631/index.m3u8
CCTV9[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225626/index.m3u8
CCTV9[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225646/index.m3u8
CCTV10[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225627/index.m3u8
CCTV10[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225496/index.m3u8?fmt=ts2hls
CCTV10[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225636/index.m3u8
CCTV11[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225628/index.m3u8
CCTV12[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225495/index.m3u8?fmt=ts2hls
CCTV12[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225637/index.m3u8
CCTV13[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225638/index.m3u8
CCTV14[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225639/index.m3u8
CCTV14[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225494/index.m3u8?fmt=ts2hls
CCTV14[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225640/index.m3u8
CCTV15[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225641/index.m3u8
CCTV16[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226230/index.m3u8
CCTV16[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226233/index.m3u8
CCTV17[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225907/index.m3u8
CCTV17[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225908/index.m3u8
CCTV17[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225909/index.m3u8
中国教育1台[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225917/index.m3u8?fmt=ts2hls
东南卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225657/index.m3u8
东南卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225585/index.m3u8?fmt=ts2hls
东方卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225658/index.m3u8
东方卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225489/index.m3u8?fmt=ts2hls
东方卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225659/index.m3u8
北京卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225673/index.m3u8
北京卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225600/index.m3u8?fmt=ts2hls
北京卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225674/index.m3u8
四川卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225487/index.m3u8?fmt=ts2hls
天津卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225739/index.m3u8
天津卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225485/index.m3u8?fmt=ts2hls
天津卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225698/index.m3u8
